# Region      : all 
# Cells       : 3143
# Volume      : 4.102922e-06
# Time        	volAverage(T)
780           	5.083302e+02
781           	5.083302e+02
782           	5.083302e+02
783           	5.083301e+02
784           	5.083302e+02
785           	5.083302e+02
786           	5.083301e+02
787           	5.083301e+02
788           	5.083301e+02
789           	5.083300e+02
790           	5.083299e+02
791           	5.083298e+02
792           	5.083297e+02
793           	5.083296e+02
794           	5.083295e+02
795           	5.083294e+02
796           	5.083293e+02
797           	5.083292e+02
798           	5.083290e+02
799           	5.083289e+02
800           	5.083288e+02
801           	5.083286e+02
802           	5.083285e+02
803           	5.083283e+02
804           	5.083282e+02
805           	5.083281e+02
806           	5.083279e+02
807           	5.083278e+02
808           	5.083277e+02
809           	5.083276e+02
810           	5.083275e+02
811           	5.083274e+02
812           	5.083273e+02
813           	5.083272e+02
814           	5.083271e+02
815           	5.083271e+02
816           	5.083270e+02
817           	5.083270e+02
818           	5.083269e+02
819           	5.083269e+02
820           	5.083268e+02
821           	5.083268e+02
822           	5.083268e+02
823           	5.083269e+02
824           	5.083269e+02
825           	5.083269e+02
826           	5.083269e+02
827           	5.083269e+02
828           	5.083270e+02
829           	5.083270e+02
830           	5.083271e+02
831           	5.083271e+02
832           	5.083272e+02
833           	5.083273e+02
834           	5.083274e+02
835           	5.083274e+02
836           	5.083275e+02
837           	5.083276e+02
838           	5.083277e+02
839           	5.083278e+02
840           	5.083280e+02
841           	5.083281e+02
842           	5.083282e+02
843           	5.083283e+02
844           	5.083285e+02
845           	5.083286e+02
846           	5.083287e+02
847           	5.083289e+02
848           	5.083290e+02
849           	5.083292e+02
850           	5.083293e+02
851           	5.083295e+02
852           	5.083297e+02
853           	5.083299e+02
854           	5.083300e+02
855           	5.083302e+02
856           	5.083304e+02
857           	5.083306e+02
858           	5.083308e+02
859           	5.083310e+02
860           	5.083312e+02
861           	5.083314e+02
862           	5.083317e+02
863           	5.083319e+02
864           	5.083321e+02
865           	5.083324e+02
866           	5.083327e+02
867           	5.083329e+02
868           	5.083332e+02
869           	5.083335e+02
870           	5.083338e+02
871           	5.083341e+02
872           	5.083344e+02
873           	5.083348e+02
874           	5.083351e+02
875           	5.083355e+02
876           	5.083358e+02
877           	5.083362e+02
878           	5.083366e+02
879           	5.083370e+02
880           	5.083373e+02
881           	5.083378e+02
882           	5.083381e+02
883           	5.083386e+02
884           	5.083390e+02
885           	5.083395e+02
886           	5.083399e+02
887           	5.083403e+02
888           	5.083407e+02
889           	5.083412e+02
890           	5.083417e+02
891           	5.083422e+02
892           	5.083426e+02
893           	5.083431e+02
894           	5.083435e+02
895           	5.083441e+02
896           	5.083445e+02
897           	5.083450e+02
898           	5.083454e+02
899           	5.083460e+02
900           	5.083464e+02
901           	5.083469e+02
902           	5.083473e+02
903           	5.083478e+02
904           	5.083483e+02
905           	5.083488e+02
906           	5.083492e+02
907           	5.083497e+02
908           	5.083501e+02
909           	5.083506e+02
910           	5.083510e+02
911           	5.083515e+02
912           	5.083518e+02
913           	5.083523e+02
914           	5.083527e+02
915           	5.083531e+02
916           	5.083535e+02
917           	5.083539e+02
918           	5.083543e+02
919           	5.083547e+02
920           	5.083551e+02
921           	5.083554e+02
922           	5.083558e+02
923           	5.083562e+02
924           	5.083565e+02
925           	5.083569e+02
926           	5.083573e+02
927           	5.083575e+02
928           	5.083579e+02
929           	5.083583e+02
930           	5.083585e+02
931           	5.083589e+02
932           	5.083592e+02
933           	5.083594e+02
934           	5.083598e+02
935           	5.083601e+02
936           	5.083604e+02
937           	5.083606e+02
938           	5.083609e+02
939           	5.083611e+02
940           	5.083614e+02
941           	5.083616e+02
942           	5.083619e+02
943           	5.083621e+02
944           	5.083624e+02
945           	5.083626e+02
946           	5.083627e+02
947           	5.083630e+02
948           	5.083632e+02
949           	5.083634e+02
950           	5.083636e+02
951           	5.083638e+02
952           	5.083640e+02
953           	5.083641e+02
954           	5.083643e+02
955           	5.083645e+02
956           	5.083647e+02
957           	5.083648e+02
958           	5.083650e+02
959           	5.083651e+02
960           	5.083653e+02
961           	5.083654e+02
962           	5.083656e+02
963           	5.083657e+02
964           	5.083659e+02
965           	5.083660e+02
966           	5.083662e+02
967           	5.083663e+02
968           	5.083664e+02
969           	5.083665e+02
970           	5.083667e+02
971           	5.083668e+02
972           	5.083669e+02
973           	5.083670e+02
974           	5.083671e+02
975           	5.083672e+02
976           	5.083673e+02
977           	5.083674e+02
978           	5.083675e+02
979           	5.083676e+02
980           	5.083677e+02
981           	5.083678e+02
982           	5.083679e+02
983           	5.083680e+02
984           	5.083680e+02
985           	5.083681e+02
986           	5.083681e+02
987           	5.083682e+02
988           	5.083682e+02
989           	5.083682e+02
990           	5.083682e+02
991           	5.083682e+02
992           	5.083681e+02
993           	5.083681e+02
994           	5.083681e+02
995           	5.083680e+02
996           	5.083680e+02
997           	5.083679e+02
998           	5.083680e+02
999           	5.083680e+02
1000          	5.083679e+02
1001          	5.083678e+02
1002          	5.083677e+02
1003          	5.083678e+02
1004          	5.083677e+02
1005          	5.083677e+02
1006          	5.083676e+02
1007          	5.083675e+02
1008          	5.083676e+02
1009          	5.083675e+02
1010          	5.083674e+02
1011          	5.083673e+02
1012          	5.083672e+02
1013          	5.083672e+02
1014          	5.083671e+02
1015          	5.083670e+02
1016          	5.083669e+02
1017          	5.083668e+02
1018          	5.083668e+02
1019          	5.083667e+02
1020          	5.083666e+02
1021          	5.083664e+02
1022          	5.083663e+02
1023          	5.083664e+02
1024          	5.083663e+02
1025          	5.083662e+02
1026          	5.083660e+02
1027          	5.083661e+02
1028          	5.083660e+02
1029          	5.083659e+02
1030          	5.083658e+02
1031          	5.083659e+02
1032          	5.083658e+02
1033          	5.083657e+02
1034          	5.083656e+02
1035          	5.083657e+02
1036          	5.083657e+02
1037          	5.083656e+02
1038          	5.083655e+02
1039          	5.083655e+02
1040          	5.083656e+02
1041          	5.083656e+02
1042          	5.083655e+02
1043          	5.083655e+02
1044          	5.083657e+02
1045          	5.083657e+02
1046          	5.083657e+02
1047          	5.083657e+02
1048          	5.083657e+02
1049          	5.083658e+02
1050          	5.083659e+02
1051          	5.083660e+02
1052          	5.083661e+02
1053          	5.083662e+02
1054          	5.083663e+02
1055          	5.083663e+02
1056          	5.083664e+02
1057          	5.083665e+02
1058          	5.083666e+02
1059          	5.083668e+02
1060          	5.083669e+02
1061          	5.083670e+02
1062          	5.083671e+02
1063          	5.083672e+02
1064          	5.083673e+02
1065          	5.083674e+02
1066          	5.083675e+02
1067          	5.083676e+02
1068          	5.083677e+02
1069          	5.083678e+02
1070          	5.083679e+02
1071          	5.083680e+02
1072          	5.083681e+02
1073          	5.083682e+02
1074          	5.083683e+02
1075          	5.083684e+02
1076          	5.083685e+02
1077          	5.083686e+02
1078          	5.083687e+02
1079          	5.083687e+02
1080          	5.083688e+02
1081          	5.083689e+02
1082          	5.083689e+02
1083          	5.083690e+02
1084          	5.083691e+02
1085          	5.083691e+02
1086          	5.083692e+02
1087          	5.083692e+02
1088          	5.083693e+02
1089          	5.083693e+02
1090          	5.083693e+02
1091          	5.083693e+02
1092          	5.083694e+02
1093          	5.083694e+02
1094          	5.083694e+02
1095          	5.083694e+02
1096          	5.083694e+02
1097          	5.083694e+02
1098          	5.083693e+02
1099          	5.083693e+02
1100          	5.083692e+02
1101          	5.083691e+02
1102          	5.083691e+02
1103          	5.083690e+02
1104          	5.083690e+02
1105          	5.083689e+02
1106          	5.083688e+02
1107          	5.083687e+02
1108          	5.083687e+02
1109          	5.083686e+02
1110          	5.083685e+02
1111          	5.083684e+02
1112          	5.083683e+02
1113          	5.083682e+02
1114          	5.083681e+02
1115          	5.083679e+02
1116          	5.083678e+02
1117          	5.083677e+02
1118          	5.083676e+02
1119          	5.083675e+02
1120          	5.083673e+02
1121          	5.083672e+02
1122          	5.083671e+02
1123          	5.083669e+02
1124          	5.083668e+02
1125          	5.083667e+02
1126          	5.083665e+02
1127          	5.083664e+02
1128          	5.083663e+02
1129          	5.083661e+02
1130          	5.083660e+02
1131          	5.083659e+02
1132          	5.083657e+02
1133          	5.083656e+02
1134          	5.083655e+02
