# Region      : all 
# Cells       : 651
# Volume      : 1.000000e-06
# Time        	volAverage(T)
618           	6.328632e+02
619           	6.328892e+02
620           	6.329151e+02
621           	6.329408e+02
622           	6.329662e+02
623           	6.329915e+02
624           	6.330166e+02
625           	6.330416e+02
626           	6.330663e+02
627           	6.330909e+02
628           	6.331152e+02
629           	6.331394e+02
630           	6.331634e+02
631           	6.331873e+02
632           	6.332109e+02
633           	6.332344e+02
634           	6.332577e+02
635           	6.332809e+02
636           	6.333039e+02
637           	6.333267e+02
638           	6.333493e+02
639           	6.333718e+02
640           	6.333941e+02
641           	6.334162e+02
642           	6.334382e+02
643           	6.334600e+02
644           	6.334816e+02
645           	6.335031e+02
646           	6.335245e+02
647           	6.335456e+02
648           	6.335666e+02
649           	6.335875e+02
650           	6.336082e+02
651           	6.336288e+02
652           	6.336492e+02
653           	6.336694e+02
654           	6.336895e+02
655           	6.337095e+02
656           	6.337293e+02
657           	6.337490e+02
658           	6.337685e+02
659           	6.337879e+02
660           	6.338071e+02
661           	6.338262e+02
662           	6.338451e+02
663           	6.338639e+02
664           	6.338826e+02
665           	6.339011e+02
666           	6.339195e+02
667           	6.339378e+02
668           	6.339559e+02
669           	6.339739e+02
670           	6.339918e+02
671           	6.340095e+02
672           	6.340271e+02
673           	6.340445e+02
674           	6.340619e+02
675           	6.340791e+02
676           	6.340962e+02
677           	6.341131e+02
678           	6.341300e+02
679           	6.341467e+02
680           	6.341633e+02
681           	6.341797e+02
682           	6.341961e+02
683           	6.342123e+02
684           	6.342284e+02
685           	6.342443e+02
686           	6.342602e+02
687           	6.342760e+02
688           	6.342916e+02
689           	6.343071e+02
690           	6.343225e+02
691           	6.343378e+02
692           	6.343530e+02
693           	6.343680e+02
694           	6.343830e+02
695           	6.343978e+02
696           	6.344125e+02
697           	6.344272e+02
698           	6.344417e+02
699           	6.344561e+02
700           	6.344704e+02
701           	6.344846e+02
702           	6.344987e+02
703           	6.345126e+02
704           	6.345265e+02
705           	6.345403e+02
706           	6.345540e+02
707           	6.345676e+02
708           	6.345810e+02
709           	6.345944e+02
710           	6.346077e+02
711           	6.346209e+02
712           	6.346340e+02
713           	6.346470e+02
714           	6.346598e+02
715           	6.346726e+02
716           	6.346853e+02
717           	6.346980e+02
718           	6.347105e+02
719           	6.347229e+02
720           	6.347352e+02
721           	6.347475e+02
722           	6.347596e+02
723           	6.347717e+02
724           	6.347836e+02
725           	6.347955e+02
726           	6.348073e+02
727           	6.348190e+02
728           	6.348306e+02
729           	6.348422e+02
730           	6.348536e+02
731           	6.348650e+02
732           	6.348763e+02
733           	6.348875e+02
734           	6.348986e+02
735           	6.349096e+02
736           	6.349206e+02
737           	6.349315e+02
738           	6.349423e+02
739           	6.349530e+02
740           	6.349636e+02
741           	6.349742e+02
742           	6.349846e+02
743           	6.349950e+02
744           	6.350054e+02
745           	6.350156e+02
746           	6.350258e+02
747           	6.350359e+02
748           	6.350459e+02
749           	6.350558e+02
750           	6.350657e+02
751           	6.350755e+02
752           	6.350852e+02
753           	6.350949e+02
754           	6.351045e+02
755           	6.351140e+02
756           	6.351234e+02
757           	6.351328e+02
758           	6.351421e+02
759           	6.351514e+02
760           	6.351605e+02
761           	6.351696e+02
762           	6.351787e+02
763           	6.351876e+02
764           	6.351965e+02
765           	6.352054e+02
766           	6.352141e+02
767           	6.352228e+02
768           	6.352315e+02
