# Region type : patch heater_to_fins
# Faces  :    56
# Area   :    1.000000e-04
# Time        	areaAverage(T)
748           	5.642454e+02
749           	5.642475e+02
750           	5.642495e+02
751           	5.642515e+02
752           	5.642535e+02
753           	5.642555e+02
754           	5.642574e+02
755           	5.642593e+02
756           	5.642613e+02
757           	5.642632e+02
758           	5.642650e+02
759           	5.642669e+02
760           	5.642687e+02
761           	5.642705e+02
762           	5.642724e+02
763           	5.642741e+02
764           	5.642759e+02
765           	5.642777e+02
766           	5.642794e+02
767           	5.642811e+02
768           	5.642828e+02
769           	5.642845e+02
770           	5.642862e+02
771           	5.642878e+02
772           	5.642895e+02
773           	5.642911e+02
774           	5.642927e+02
775           	5.642943e+02
776           	5.642959e+02
777           	5.642974e+02
778           	5.642990e+02
779           	5.643005e+02
780           	5.643020e+02
781           	5.643035e+02
782           	5.643050e+02
783           	5.643065e+02
784           	5.643079e+02
785           	5.643094e+02
786           	5.643108e+02
787           	5.643122e+02
788           	5.643136e+02
789           	5.643150e+02
790           	5.643164e+02
791           	5.643177e+02
792           	5.643191e+02
793           	5.643204e+02
794           	5.643217e+02
795           	5.643230e+02
796           	5.643243e+02
797           	5.643256e+02
798           	5.643269e+02
799           	5.643281e+02
800           	5.643294e+02
801           	5.643306e+02
802           	5.643318e+02
803           	5.643331e+02
804           	5.643343e+02
805           	5.643354e+02
806           	5.643366e+02
807           	5.643378e+02
808           	5.643389e+02
809           	5.643401e+02
810           	5.643412e+02
811           	5.643423e+02
812           	5.643434e+02
813           	5.643445e+02
814           	5.643456e+02
815           	5.643467e+02
816           	5.643478e+02
817           	5.643488e+02
818           	5.643499e+02
819           	5.643509e+02
820           	5.643519e+02
821           	5.643529e+02
822           	5.643540e+02
823           	5.643549e+02
824           	5.643559e+02
825           	5.643569e+02
826           	5.643579e+02
827           	5.643588e+02
828           	5.643598e+02
829           	5.643607e+02
830           	5.643617e+02
831           	5.643626e+02
832           	5.643635e+02
833           	5.643644e+02
834           	5.643653e+02
835           	5.643662e+02
836           	5.643671e+02
837           	5.643679e+02
838           	5.643688e+02
839           	5.643696e+02
840           	5.643705e+02
841           	5.643713e+02
842           	5.643721e+02
843           	5.643730e+02
844           	5.643738e+02
845           	5.643746e+02
846           	5.643754e+02
847           	5.643762e+02
848           	5.643769e+02
849           	5.643777e+02
850           	5.643785e+02
851           	5.643792e+02
852           	5.643800e+02
853           	5.643807e+02
854           	5.643815e+02
855           	5.643822e+02
856           	5.643829e+02
857           	5.643836e+02
858           	5.643844e+02
859           	5.643851e+02
860           	5.643858e+02
861           	5.643864e+02
862           	5.643871e+02
863           	5.643878e+02
864           	5.643885e+02
865           	5.643891e+02
866           	5.643898e+02
867           	5.643904e+02
868           	5.643911e+02
869           	5.643917e+02
870           	5.643923e+02
871           	5.643930e+02
872           	5.643936e+02
873           	5.643942e+02
874           	5.643948e+02
875           	5.643954e+02
876           	5.643960e+02
877           	5.643966e+02
878           	5.643972e+02
879           	5.643977e+02
880           	5.643983e+02
881           	5.643989e+02
882           	5.643995e+02
883           	5.644000e+02
884           	5.644006e+02
885           	5.644011e+02
886           	5.644016e+02
887           	5.644022e+02
888           	5.644027e+02
889           	5.644032e+02
890           	5.644037e+02
891           	5.644043e+02
892           	5.644048e+02
893           	5.644053e+02
894           	5.644058e+02
895           	5.644063e+02
896           	5.644068e+02
897           	5.644072e+02
898           	5.644077e+02
899           	5.644082e+02
900           	5.644087e+02
901           	5.644091e+02
902           	5.644096e+02
903           	5.644101e+02
904           	5.644105e+02
905           	5.644110e+02
906           	5.644114e+02
907           	5.644118e+02
908           	5.644123e+02
909           	5.644127e+02
910           	5.644131e+02
911           	5.644136e+02
912           	5.644140e+02
913           	5.644144e+02
914           	5.644148e+02
915           	5.644152e+02
916           	5.644156e+02
917           	5.644160e+02
918           	5.644164e+02
919           	5.644168e+02
920           	5.644172e+02
921           	5.644176e+02
922           	5.644180e+02
923           	5.644183e+02
924           	5.644187e+02
925           	5.644191e+02
926           	5.644194e+02
927           	5.644198e+02
928           	5.644202e+02
929           	5.644205e+02
930           	5.644209e+02
931           	5.644212e+02
932           	5.644216e+02
933           	5.644219e+02
934           	5.644223e+02
935           	5.644226e+02
936           	5.644229e+02
937           	5.644232e+02
938           	5.644236e+02
939           	5.644239e+02
940           	5.644242e+02
941           	5.644245e+02
942           	5.644248e+02
943           	5.644252e+02
944           	5.644255e+02
945           	5.644258e+02
946           	5.644261e+02
947           	5.644264e+02
948           	5.644267e+02
949           	5.644270e+02
950           	5.644272e+02
951           	5.644275e+02
952           	5.644278e+02
953           	5.644281e+02
954           	5.644284e+02
955           	5.644287e+02
956           	5.644289e+02
957           	5.644292e+02
958           	5.644295e+02
959           	5.644297e+02
960           	5.644300e+02
961           	5.644303e+02
962           	5.644305e+02
963           	5.644308e+02
964           	5.644310e+02
965           	5.644313e+02
966           	5.644315e+02
967           	5.644318e+02
968           	5.644320e+02
969           	5.644323e+02
970           	5.644325e+02
971           	5.644327e+02
972           	5.644330e+02
973           	5.644332e+02
974           	5.644334e+02
975           	5.644337e+02
976           	5.644339e+02
977           	5.644341e+02
978           	5.644343e+02
979           	5.644345e+02
980           	5.644348e+02
981           	5.644350e+02
982           	5.644352e+02
983           	5.644354e+02
984           	5.644356e+02
985           	5.644358e+02
986           	5.644360e+02
987           	5.644362e+02
988           	5.644364e+02
989           	5.644366e+02
990           	5.644368e+02
991           	5.644370e+02
992           	5.644372e+02
993           	5.644374e+02
994           	5.644376e+02
995           	5.644378e+02
996           	5.644380e+02
997           	5.644381e+02
998           	5.644383e+02
999           	5.644385e+02
1000          	5.644387e+02
1001          	5.644389e+02
1002          	5.644390e+02
1003          	5.644392e+02
1004          	5.644394e+02
1005          	5.644395e+02
1006          	5.644397e+02
1007          	5.644399e+02
1008          	5.644400e+02
1009          	5.644402e+02
1010          	5.644404e+02
1011          	5.644405e+02
1012          	5.644407e+02
1013          	5.644408e+02
1014          	5.644410e+02
1015          	5.644412e+02
1016          	5.644413e+02
1017          	5.644415e+02
1018          	5.644416e+02
1019          	5.644418e+02
1020          	5.644419e+02
1021          	5.644420e+02
1022          	5.644422e+02
1023          	5.644423e+02
1024          	5.644425e+02
1025          	5.644426e+02
1026          	5.644428e+02
1027          	5.644429e+02
1028          	5.644430e+02
1029          	5.644432e+02
1030          	5.644433e+02
1031          	5.644434e+02
1032          	5.644436e+02
1033          	5.644437e+02
1034          	5.644438e+02
1035          	5.644439e+02
1036          	5.644441e+02
1037          	5.644442e+02
1038          	5.644443e+02
1039          	5.644444e+02
1040          	5.644446e+02
1041          	5.644447e+02
1042          	5.644448e+02
1043          	5.644449e+02
1044          	5.644450e+02
1045          	5.644451e+02
1046          	5.644453e+02
1047          	5.644454e+02
1048          	5.644455e+02
1049          	5.644456e+02
1050          	5.644457e+02
1051          	5.644458e+02
1052          	5.644459e+02
1053          	5.644460e+02
1054          	5.644461e+02
1055          	5.644462e+02
1056          	5.644463e+02
1057          	5.644464e+02
1058          	5.644465e+02
1059          	5.644466e+02
1060          	5.644467e+02
1061          	5.644468e+02
1062          	5.644469e+02
1063          	5.644470e+02
1064          	5.644471e+02
1065          	5.644472e+02
1066          	5.644473e+02
1067          	5.644474e+02
1068          	5.644475e+02
1069          	5.644476e+02
1070          	5.644477e+02
1071          	5.644478e+02
1072          	5.644479e+02
1073          	5.644480e+02
1074          	5.644480e+02
1075          	5.644481e+02
1076          	5.644482e+02
1077          	5.644483e+02
1078          	5.644484e+02
1079          	5.644485e+02
1080          	5.644486e+02
1081          	5.644486e+02
1082          	5.644487e+02
1083          	5.644488e+02
1084          	5.644489e+02
1085          	5.644490e+02
1086          	5.644490e+02
1087          	5.644491e+02
1088          	5.644492e+02
1089          	5.644493e+02
1090          	5.644493e+02
1091          	5.644494e+02
1092          	5.644495e+02
1093          	5.644495e+02
1094          	5.644496e+02
1095          	5.644497e+02
1096          	5.644498e+02
1097          	5.644498e+02
1098          	5.644499e+02
1099          	5.644500e+02
1100          	5.644500e+02
1101          	5.644501e+02
1102          	5.644502e+02
1103          	5.644502e+02
1104          	5.644503e+02
1105          	5.644504e+02
1106          	5.644504e+02
1107          	5.644505e+02
1108          	5.644506e+02
1109          	5.644506e+02
1110          	5.644507e+02
1111          	5.644507e+02
1112          	5.644508e+02
1113          	5.644509e+02
1114          	5.644509e+02
1115          	5.644510e+02
1116          	5.644510e+02
1117          	5.644511e+02
1118          	5.644511e+02
1119          	5.644512e+02
1120          	5.644513e+02
1121          	5.644513e+02
1122          	5.644514e+02
1123          	5.644514e+02
1124          	5.644515e+02
1125          	5.644515e+02
1126          	5.644516e+02
1127          	5.644516e+02
1128          	5.644517e+02
1129          	5.644517e+02
1130          	5.644518e+02
1131          	5.644518e+02
1132          	5.644519e+02
1133          	5.644519e+02
1134          	5.644520e+02
1135          	5.644520e+02
1136          	5.644521e+02
1137          	5.644521e+02
1138          	5.644521e+02
1139          	5.644521e+02
1140          	5.644521e+02
1141          	5.644521e+02
1142          	5.644521e+02
1143          	5.644521e+02
1144          	5.644521e+02
1145          	5.644521e+02
1146          	5.644521e+02
1147          	5.644521e+02
1148          	5.644521e+02
1149          	5.644521e+02
1150          	5.644521e+02
1151          	5.644521e+02
1152          	5.644521e+02
1153          	5.644521e+02
1154          	5.644521e+02
1155          	5.644521e+02
1156          	5.644521e+02
1157          	5.644521e+02
1158          	5.644521e+02
1159          	5.644521e+02
1160          	5.644521e+02
1161          	5.644521e+02
1162          	5.644521e+02
1163          	5.644521e+02
1164          	5.644521e+02
1165          	5.644521e+02
1166          	5.644521e+02
1167          	5.644521e+02
1168          	5.644521e+02
1169          	5.644521e+02
1170          	5.644521e+02
1171          	5.644521e+02
1172          	5.644521e+02
1173          	5.644521e+02
1174          	5.644521e+02
1175          	5.644521e+02
1176          	5.644521e+02
1177          	5.644521e+02
1178          	5.644521e+02
1179          	5.644521e+02
1180          	5.644521e+02
1181          	5.644521e+02
1182          	5.644521e+02
1183          	5.644521e+02
1184          	5.644521e+02
1185          	5.644521e+02
1186          	5.644521e+02
1187          	5.644521e+02
1188          	5.644521e+02
1189          	5.644521e+02
1190          	5.644521e+02
1191          	5.644521e+02
1192          	5.644521e+02
1193          	5.644521e+02
1194          	5.644521e+02
1195          	5.644521e+02
1196          	5.644521e+02
1197          	5.644521e+02
1198          	5.644521e+02
1199          	5.644521e+02
1200          	5.644521e+02
1201          	5.644521e+02
1202          	5.644521e+02
1203          	5.644521e+02
1204          	5.644521e+02
1205          	5.644521e+02
1206          	5.644521e+02
1207          	5.644521e+02
1208          	5.644521e+02
1209          	5.644521e+02
1210          	5.644521e+02
1211          	5.644521e+02
1212          	5.644521e+02
1213          	5.644521e+02
1214          	5.644521e+02
1215          	5.644521e+02
1216          	5.644521e+02
1217          	5.644521e+02
1218          	5.644521e+02
1219          	5.644521e+02
1220          	5.644521e+02
1221          	5.644521e+02
1222          	5.644521e+02
1223          	5.644521e+02
1224          	5.644521e+02
1225          	5.644521e+02
1226          	5.644521e+02
1227          	5.644521e+02
1228          	5.644521e+02
1229          	5.644521e+02
1230          	5.644521e+02
1231          	5.644521e+02
